epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
399,40974.5,0.80139,1.88979,0.87208,1.05545,0.78428,0.76158,0.78144,0.58898,0.77663,0.75167,0.76481,0.45099,0.46947,0.87868,0.47928,0.61535,0.0080299,0.0080299,0.0080299
400,41078.6,0.79459,1.85822,0.81247,1.04923,0.79164,0.72685,0.79072,0.60042,0.78571,0.72097,0.77404,0.45353,0.47002,0.86699,0.47159,0.6178,0.00802495,0.00802495,0.00802495
401,41182.1,0.77249,1.78316,0.80572,1.02559,0.76928,0.74539,0.80312,0.61549,0.75528,0.72932,0.78307,0.46318,0.47576,0.86328,0.49895,0.61759,0.00802,0.00802,0.00802
402,41284.9,0.76783,1.88269,0.81637,1.04133,0.74945,0.75136,0.78527,0.5991,0.73013,0.74107,0.76394,0.45333,0.47115,0.89761,0.50092,0.61115,0.00801505,0.00801505,0.00801505
403,41388.5,0.76761,1.78217,0.78979,1.00634,0.73659,0.75739,0.79224,0.60016,0.73409,0.71847,0.77042,0.45702,0.4869,0.89079,0.50878,0.62194,0.0080101,0.0080101,0.0080101
404,41491.2,0.81123,1.84474,0.84301,1.05521,0.76808,0.71298,0.80076,0.58403,0.75765,0.70187,0.78026,0.45506,0.49485,0.88924,0.51008,0.63119,0.00800515,0.00800515,0.00800515
405,41593.4,0.78996,1.8505,0.82387,1.0433,0.77005,0.75764,0.82248,0.62209,0.8348,0.68891,0.79963,0.47893,0.47199,0.85706,0.4595,0.61885,0.0080002,0.0080002,0.0080002
406,41697,0.84293,1.94414,0.88594,1.08218,0.86695,0.71105,0.83151,0.63513,0.85755,0.67693,0.79829,0.48968,0.46476,0.85389,0.44427,0.61141,0.00799525,0.00799525,0.00799525
407,41799.9,0.78722,1.85121,0.82998,1.02906,0.82126,0.71951,0.81369,0.62026,0.81254,0.68528,0.78675,0.47712,0.48539,0.87862,0.48538,0.6238,0.0079903,0.0079903,0.0079903
408,41901.7,0.79615,1.88614,0.84109,1.05316,0.87286,0.67594,0.812,0.63057,0.86393,0.66898,0.7942,0.47912,0.46853,0.87429,0.47977,0.61153,0.00798535,0.00798535,0.00798535
409,42005.3,0.78328,1.85766,0.80842,1.0135,0.83645,0.66981,0.79618,0.61072,0.82192,0.65496,0.78646,0.46475,0.47194,0.89387,0.53476,0.6125,0.0079804,0.0079804,0.0079804
410,42109.4,0.78549,1.83139,0.83313,1.04689,0.8185,0.72579,0.81054,0.62624,0.80795,0.71416,0.79145,0.47525,0.46813,0.88377,0.50663,0.60344,0.00797545,0.00797545,0.00797545
411,42213.4,0.82318,1.95999,0.88471,1.07621,0.84622,0.70411,0.83105,0.64299,0.84481,0.69569,0.81734,0.4863,0.46331,0.86178,0.45907,0.60152,0.0079705,0.0079705,0.0079705
412,42315,0.77519,1.82949,0.82124,1.03156,0.81243,0.72424,0.82857,0.64683,0.79363,0.70836,0.80393,0.48658,0.46561,0.88005,0.47347,0.60695,0.00796555,0.00796555,0.00796555
413,42420.1,0.78933,1.81979,0.82399,1.06271,0.75219,0.74737,0.79538,0.6072,0.76138,0.71039,0.76972,0.4666,0.46129,0.88226,0.48715,0.60049,0.0079606,0.0079606,0.0079606
414,42522.2,0.77523,1.80627,0.81101,1.02942,0.78211,0.75086,0.81582,0.61254,0.77596,0.73071,0.79692,0.46344,0.4702,0.88625,0.49696,0.60957,0.00795565,0.00795565,0.00795565
415,42624.3,0.8158,1.84736,0.86174,1.07179,0.84709,0.72806,0.81964,0.61969,0.83798,0.71913,0.8039,0.47188,0.4729,0.88068,0.46118,0.60861,0.0079507,0.0079507,0.0079507
416,42727.7,0.78582,1.85347,0.83822,1.03248,0.81805,0.71721,0.79158,0.5993,0.80531,0.70754,0.77239,0.45013,0.47116,0.88237,0.46668,0.61507,0.00794575,0.00794575,0.00794575
417,42830,0.79356,1.81552,0.80456,1.03353,0.84343,0.73606,0.81938,0.61194,0.83065,0.72529,0.7987,0.4605,0.45826,0.85764,0.44856,0.60257,0.0079408,0.0079408,0.0079408
418,42932,0.77392,1.77517,0.80162,1.01644,0.77897,0.75329,0.8139,0.60943,0.75456,0.72981,0.77817,0.46325,0.45426,0.84922,0.48106,0.59938,0.00793585,0.00793585,0.00793585
419,43035.8,0.80121,1.83493,0.80902,1.0523,0.78403,0.737,0.80323,0.62302,0.81673,0.67834,0.79067,0.47616,0.4496,0.85586,0.47656,0.59658,0.0079309,0.0079309,0.0079309
420,43138.7,0.77224,1.79819,0.78986,1.02537,0.79296,0.72509,0.82044,0.63818,0.81862,0.67776,0.79095,0.48233,0.45383,0.85961,0.4773,0.60049,0.00792595,0.00792595,0.00792595
421,43242.4,0.77763,1.83198,0.82994,1.04772,0.79933,0.74508,0.82168,0.63124,0.79196,0.71209,0.79101,0.48294,0.45528,0.87319,0.47063,0.59901,0.007921,0.007921,0.007921
422,43344.7,0.80152,1.88613,0.84879,1.07644,0.82036,0.7482,0.82294,0.63864,0.8063,0.73105,0.79498,0.48777,0.44599,0.84712,0.4518,0.58951,0.00791605,0.00791605,0.00791605
423,43447.2,0.80441,1.86428,0.82218,1.04768,0.82691,0.72274,0.81892,0.63198,0.81394,0.71324,0.80111,0.48559,0.45404,0.8577,0.46917,0.59276,0.0079111,0.0079111,0.0079111
424,43550.7,0.81215,1.83768,0.80565,1.05075,0.79011,0.74414,0.80843,0.61665,0.824,0.70306,0.78923,0.48172,0.45035,0.87111,0.46712,0.59186,0.00790615,0.00790615,0.00790615
425,43653.8,0.78152,1.80466,0.79764,1.03559,0.83196,0.71471,0.81629,0.62836,0.81,0.68916,0.78398,0.47838,0.45319,0.88507,0.46453,0.59553,0.0079012,0.0079012,0.0079012
426,43757.7,0.80628,1.86826,0.84418,1.04617,0.76905,0.75744,0.81058,0.62596,0.76799,0.71854,0.78933,0.47958,0.45554,0.86889,0.46204,0.59941,0.00789625,0.00789625,0.00789625
427,43860.5,0.77869,1.77439,0.7979,1.03364,0.75681,0.76493,0.81248,0.62945,0.72941,0.74551,0.78353,0.48208,0.45409,0.86047,0.45868,0.59752,0.0078913,0.0078913,0.0078913
428,43964.4,0.79418,1.81752,0.77997,1.03656,0.74614,0.76556,0.80062,0.6279,0.7465,0.74075,0.77433,0.46676,0.45832,0.87517,0.47159,0.5983,0.00788635,0.00788635,0.00788635
429,44068.6,0.78763,1.82305,0.80737,1.03288,0.76845,0.7765,0.82218,0.63846,0.75519,0.76299,0.80326,0.48631,0.44718,0.87292,0.44526,0.58646,0.0078814,0.0078814,0.0078814
430,44172.1,0.76996,1.81343,0.82196,1.02294,0.77665,0.73762,0.8037,0.62301,0.76328,0.71433,0.77393,0.47238,0.45725,0.87075,0.45313,0.59219,0.00787645,0.00787645,0.00787645
431,44277.2,0.78452,1.81229,0.80428,1.03551,0.77781,0.75417,0.80741,0.62234,0.76766,0.74097,0.78582,0.47651,0.45283,0.86169,0.45385,0.59524,0.0078715,0.0078715,0.0078715
432,44382.3,0.77677,1.83144,0.79076,1.03859,0.78971,0.7466,0.79814,0.61095,0.79754,0.71966,0.7818,0.46615,0.45697,0.86057,0.45319,0.59745,0.00786655,0.00786655,0.00786655
433,44485.1,0.77989,1.78012,0.78868,1.02238,0.78973,0.73961,0.7898,0.6081,0.78206,0.7341,0.77435,0.46534,0.46124,0.87538,0.4916,0.59804,0.0078616,0.0078616,0.0078616
434,44590.7,0.78682,1.7655,0.80048,1.0437,0.76905,0.77869,0.81277,0.63412,0.77563,0.76198,0.7929,0.48536,0.44936,0.85676,0.45658,0.5924,0.00785665,0.00785665,0.00785665
435,44697.1,0.79689,1.79355,0.80728,1.04048,0.7855,0.75264,0.81031,0.63642,0.79645,0.72331,0.79364,0.48134,0.44097,0.85386,0.44766,0.58512,0.0078517,0.0078517,0.0078517
436,44799,0.77178,1.79023,0.80671,1.04107,0.74907,0.72683,0.77854,0.60959,0.73581,0.71483,0.75714,0.46176,0.44901,0.85894,0.47611,0.59206,0.00784675,0.00784675,0.00784675
437,44900.2,0.75503,1.73669,0.76055,1.00865,0.78139,0.72179,0.78632,0.61085,0.79151,0.69458,0.76362,0.46734,0.44557,0.85122,0.45683,0.58948,0.0078418,0.0078418,0.0078418
438,45003.1,0.76851,1.77429,0.79843,1.02634,0.75665,0.77167,0.79989,0.61166,0.74791,0.73994,0.77671,0.46913,0.45031,0.84282,0.44321,0.59319,0.00783685,0.00783685,0.00783685
439,45105.8,0.77945,1.79441,0.80791,1.03184,0.79922,0.73455,0.81403,0.61437,0.80761,0.71826,0.79289,0.47553,0.45284,0.83654,0.43223,0.59545,0.0078319,0.0078319,0.0078319
440,45206.7,0.80835,1.83705,0.81196,1.05836,0.79054,0.76633,0.83372,0.63064,0.77004,0.7426,0.79963,0.48439,0.45214,0.81811,0.41208,0.59304,0.00782695,0.00782695,0.00782695
441,45308.8,0.76447,1.78619,0.7865,1.02178,0.83592,0.73292,0.83662,0.62989,0.82318,0.71981,0.81268,0.4929,0.45708,0.83546,0.452,0.59496,0.007822,0.007822,0.007822
442,45409.4,0.76432,1.79725,0.80352,1.03468,0.83847,0.72483,0.83538,0.63327,0.82276,0.72079,0.81253,0.48974,0.45463,0.83908,0.45809,0.5952,0.00781705,0.00781705,0.00781705
443,45511.2,0.78358,1.83472,0.7954,1.03043,0.82902,0.74033,0.83376,0.62875,0.82027,0.71915,0.81508,0.48361,0.45368,0.86109,0.46735,0.59901,0.0078121,0.0078121,0.0078121
444,45613.2,0.80077,1.88145,0.8206,1.05998,0.82,0.76412,0.83649,0.64134,0.80434,0.75119,0.81908,0.492,0.437,0.84055,0.4339,0.58821,0.00780715,0.00780715,0.00780715
445,45713.1,0.74267,1.74525,0.75962,1.00746,0.79558,0.74784,0.8226,0.61809,0.77406,0.72105,0.79635,0.47787,0.45092,0.8516,0.47047,0.59725,0.0078022,0.0078022,0.0078022
446,45813.4,0.7259,1.68987,0.75176,0.99855,0.78884,0.74504,0.80846,0.5993,0.76807,0.71547,0.77993,0.46366,0.46302,0.87234,0.51218,0.60564,0.00779725,0.00779725,0.00779725
447,45915.6,0.76712,1.79103,0.80227,1.02862,0.82976,0.7105,0.8179,0.61513,0.80975,0.69196,0.79528,0.47752,0.45178,0.86162,0.48095,0.59724,0.0077923,0.0077923,0.0077923
448,46016.8,0.76716,1.81698,0.78686,1.01749,0.78748,0.75647,0.82433,0.62204,0.77417,0.74494,0.80445,0.48051,0.44924,0.87077,0.48052,0.59296,0.00778735,0.00778735,0.00778735
449,46116.6,0.78661,1.76365,0.79614,1.02418,0.83392,0.74513,0.83655,0.6314,0.81968,0.73178,0.81713,0.48553,0.44247,0.86067,0.45908,0.58859,0.0077824,0.0077824,0.0077824
450,46215.2,0.77842,1.80004,0.81014,1.03999,0.87244,0.74696,0.85356,0.64489,0.85304,0.72776,0.82473,0.50636,0.4314,0.82898,0.41533,0.57799,0.00777745,0.00777745,0.00777745
451,46313.7,0.75799,1.75787,0.77113,0.99098,0.85262,0.73147,0.82995,0.63264,0.82011,0.72046,0.80839,0.49711,0.43578,0.83773,0.43515,0.58169,0.0077725,0.0077725,0.0077725
452,46415.2,0.73466,1.75606,0.77117,1.00791,0.8229,0.73498,0.82744,0.62174,0.80752,0.72221,0.8002,0.48454,0.44449,0.85381,0.47146,0.58709,0.00776755,0.00776755,0.00776755
453,46514.3,0.77366,1.78416,0.77979,1.03405,0.80996,0.7192,0.8125,0.62177,0.81664,0.68855,0.80207,0.48844,0.44756,0.85412,0.47145,0.58972,0.0077626,0.0077626,0.0077626
454,46615.4,0.75679,1.75262,0.79646,1.02478,0.80995,0.74349,0.82143,0.62658,0.78865,0.72521,0.79431,0.48459,0.45169,0.84723,0.47066,0.59272,0.00775765,0.00775765,0.00775765
455,46713.8,0.75793,1.79316,0.78948,1.01908,0.78953,0.77703,0.82258,0.63151,0.77334,0.75911,0.7987,0.48962,0.4393,0.82976,0.44882,0.58281,0.0077527,0.0077527,0.0077527
456,46813.7,0.74506,1.78553,0.74747,1.00413,0.79264,0.74877,0.80811,0.61686,0.77207,0.72875,0.78134,0.47978,0.44383,0.83944,0.46197,0.58783,0.00774775,0.00774775,0.00774775
457,46912.9,0.75097,1.74193,0.77376,1.01256,0.77775,0.76624,0.81561,0.62279,0.78463,0.74267,0.79878,0.48855,0.44459,0.84261,0.45545,0.58771,0.0077428,0.0077428,0.0077428
458,47013.3,0.76832,1.79078,0.79226,1.03417,0.83452,0.69698,0.80894,0.61854,0.82186,0.7002,0.79525,0.47921,0.44734,0.85189,0.45572,0.5883,0.00773785,0.00773785,0.00773785
459,47111.8,0.78771,1.88706,0.82506,1.0659,0.78978,0.75965,0.8172,0.61881,0.78032,0.75416,0.80041,0.48639,0.44885,0.8469,0.45963,0.59102,0.0077329,0.0077329,0.0077329
460,47208.4,0.73819,1.7368,0.74396,1.00272,0.78472,0.7285,0.79718,0.6088,0.78513,0.70688,0.77666,0.46589,0.44323,0.84939,0.4772,0.59255,0.00772795,0.00772795,0.00772795
461,47310.2,0.77036,1.85412,0.77195,1.04244,0.7542,0.76488,0.81932,0.63631,0.83711,0.67793,0.8007,0.48166,0.43462,0.85203,0.45387,0.58481,0.007723,0.007723,0.007723
462,47407.9,0.77423,1.80103,0.76343,1.03612,0.81848,0.73227,0.83073,0.6478,0.80371,0.71445,0.80721,0.49277,0.43932,0.84078,0.44862,0.58428,0.00771805,0.00771805,0.00771805
463,47507.4,0.77462,1.79076,0.77638,1.03455,0.82119,0.73279,0.82813,0.64959,0.79777,0.70789,0.7959,0.49123,0.44805,0.8519,0.46857,0.58964,0.0077131,0.0077131,0.0077131
464,47607.6,0.72821,1.71832,0.7533,0.99511,0.81089,0.70638,0.81186,0.62968,0.7911,0.68481,0.78003,0.47996,0.45408,0.85578,0.4918,0.59375,0.00770815,0.00770815,0.00770815
465,47708.5,0.78197,1.78724,0.78157,1.04644,0.7709,0.73796,0.80017,0.61742,0.74182,0.70825,0.7657,0.46587,0.45494,0.85661,0.49111,0.59763,0.0077032,0.0077032,0.0077032
466,47807.8,0.74502,1.75316,0.74494,0.9946,0.8169,0.73726,0.81183,0.62117,0.78927,0.70213,0.77278,0.4787,0.45899,0.85935,0.49384,0.59933,0.00769825,0.00769825,0.00769825
467,47906.9,0.74556,1.7478,0.77306,1.03147,0.80822,0.76898,0.82591,0.63446,0.78059,0.7379,0.79169,0.49004,0.45398,0.85196,0.47379,0.59298,0.0076933,0.0076933,0.0076933
468,48005.5,0.76468,1.76337,0.75783,1.0205,0.82145,0.73336,0.82655,0.63357,0.78845,0.70491,0.79529,0.49333,0.4528,0.84799,0.46874,0.59264,0.00768835,0.00768835,0.00768835
469,48104.7,0.74715,1.73903,0.75613,1.00581,0.84817,0.69321,0.82466,0.62637,0.83058,0.67721,0.79482,0.48955,0.45776,0.84156,0.45886,0.59402,0.0076834,0.0076834,0.0076834
470,48203.8,0.75729,1.7518,0.76164,1.02977,0.79195,0.73399,0.8086,0.62093,0.80742,0.69045,0.78023,0.47182,0.44836,0.85455,0.46774,0.59171,0.00767845,0.00767845,0.00767845
471,48306.8,0.74357,1.72494,0.75322,1.00958,0.81569,0.73002,0.8196,0.63091,0.81745,0.71077,0.79815,0.47764,0.44379,0.85011,0.45752,0.59104,0.0076735,0.0076735,0.0076735
472,48409.5,0.74975,1.75125,0.754,1.00714,0.86315,0.74188,0.8498,0.65577,0.84874,0.73012,0.82194,0.50441,0.43313,0.83638,0.42338,0.585,0.00766855,0.00766855,0.00766855
473,48511.8,0.7381,1.72077,0.75425,1.0004,0.82842,0.74716,0.84764,0.65777,0.81675,0.73679,0.82219,0.50158,0.42804,0.83308,0.42765,0.58235,0.0076636,0.0076636,0.0076636
474,48613.7,0.7437,1.71187,0.77129,1.0045,0.83991,0.73358,0.84113,0.65661,0.83841,0.70505,0.81251,0.50062,0.4274,0.83336,0.42042,0.57773,0.00765865,0.00765865,0.00765865
475,48714.9,0.71874,1.71202,0.73515,0.98451,0.79608,0.7774,0.83842,0.65337,0.77997,0.73495,0.80897,0.49866,0.43003,0.83033,0.41372,0.58181,0.0076537,0.0076537,0.0076537
476,48815.7,0.73951,1.72928,0.73843,1.00149,0.85285,0.71016,0.82875,0.6437,0.83224,0.69347,0.79742,0.48987,0.43573,0.8369,0.42946,0.58437,0.00764875,0.00764875,0.00764875
477,48918.3,0.75925,1.74006,0.76283,1.0214,0.82969,0.75656,0.82842,0.64891,0.8397,0.7153,0.80135,0.50356,0.43129,0.80862,0.40639,0.58139,0.0076438,0.0076438,0.0076438
478,49019.7,0.7261,1.69229,0.71853,0.9837,0.87104,0.74786,0.84645,0.66322,0.84796,0.72893,0.8143,0.50759,0.43279,0.80512,0.41094,0.58197,0.00763885,0.00763885,0.00763885
479,49122.7,0.75743,1.72711,0.74779,1.01499,0.85833,0.75553,0.84382,0.65791,0.83687,0.73071,0.80941,0.50501,0.42268,0.80747,0.39658,0.57372,0.0076339,0.0076339,0.0076339
480,49228.4,0.77419,1.78959,0.78026,1.01999,0.77853,0.78111,0.83903,0.65424,0.80531,0.73956,0.81753,0.49939,0.43276,0.81831,0.40174,0.57922,0.00762895,0.00762895,0.00762895
481,49332.4,0.7624,1.75125,0.76847,1.02547,0.82779,0.7625,0.84738,0.66594,0.81611,0.75268,0.82534,0.511,0.43501,0.81491,0.40258,0.58078,0.007624,0.007624,0.007624
482,49434.7,0.72946,1.66197,0.71948,0.99007,0.84495,0.75186,0.85413,0.67091,0.8265,0.73397,0.82886,0.51526,0.43195,0.81038,0.40334,0.58007,0.00761905,0.00761905,0.00761905
483,49540.3,0.718,1.67568,0.71619,0.99634,0.85068,0.75883,0.85222,0.66802,0.82687,0.74398,0.82462,0.51164,0.43074,0.81066,0.40327,0.57801,0.0076141,0.0076141,0.0076141
484,49648.4,0.73018,1.69232,0.72447,0.98251,0.81884,0.77584,0.84705,0.66134,0.81006,0.76758,0.82844,0.50769,0.43001,0.8069,0.40299,0.57568,0.00760915,0.00760915,0.00760915
485,49753,0.77283,1.79182,0.78037,1.03514,0.82489,0.77022,0.84087,0.65787,0.813,0.75945,0.81918,0.49912,0.43031,0.80943,0.41132,0.57638,0.0076042,0.0076042,0.0076042
486,49857.7,0.72708,1.71192,0.73212,1.00814,0.81704,0.76459,0.83635,0.64854,0.8066,0.75533,0.81584,0.49888,0.43094,0.81052,0.43029,0.57919,0.00759925,0.00759925,0.00759925
487,49960.4,0.73567,1.74922,0.73854,1.00455,0.80758,0.74938,0.8196,0.63942,0.80136,0.74202,0.8027,0.49016,0.43406,0.81391,0.43728,0.58098,0.0075943,0.0075943,0.0075943
488,50064.4,0.75049,1.73734,0.74853,1.02108,0.80933,0.75166,0.82458,0.63787,0.83204,0.72509,0.80819,0.49552,0.43113,0.81284,0.42602,0.57989,0.00758935,0.00758935,0.00758935
489,50167.8,0.72974,1.70036,0.71975,1.0005,0.81436,0.7481,0.82607,0.6521,0.81898,0.74101,0.81216,0.50072,0.42758,0.81144,0.42059,0.57767,0.0075844,0.0075844,0.0075844
490,50270.8,0.74378,1.7751,0.75351,1.01852,0.8063,0.75934,0.83569,0.64431,0.80513,0.74731,0.81541,0.50162,0.43648,0.8246,0.4315,0.5829,0.00757945,0.00757945,0.00757945
491,50372.6,0.71508,1.67816,0.69667,0.97925,0.8227,0.75689,0.82949,0.64363,0.81057,0.74624,0.80767,0.49986,0.4363,0.81588,0.43359,0.57968,0.0075745,0.0075745,0.0075745
492,50476.2,0.72466,1.74315,0.72338,0.99536,0.78808,0.77505,0.83857,0.65212,0.79525,0.75021,0.81903,0.50937,0.4354,0.80822,0.43565,0.57962,0.00756955,0.00756955,0.00756955
493,50577.7,0.72596,1.75889,0.72934,0.98636,0.79475,0.76908,0.83648,0.64452,0.80821,0.73919,0.8122,0.50253,0.43954,0.81612,0.44957,0.58082,0.0075646,0.0075646,0.0075646
494,50679.8,0.72895,1.6907,0.73115,1.0055,0.82513,0.74795,0.83852,0.65175,0.81058,0.72605,0.81455,0.50101,0.43577,0.82418,0.45611,0.57958,0.00755965,0.00755965,0.00755965
495,50780,0.77703,1.75852,0.75339,1.04462,0.84522,0.75583,0.84926,0.66729,0.81981,0.7308,0.81875,0.51608,0.42793,0.8097,0.42546,0.57574,0.0075547,0.0075547,0.0075547
496,50881,0.74863,1.71946,0.76285,1.00302,0.82946,0.76146,0.83991,0.65634,0.82136,0.73029,0.81499,0.50634,0.43502,0.82877,0.46025,0.58204,0.00754975,0.00754975,0.00754975
497,50981.7,0.74879,1.72925,0.72512,1.0141,0.82716,0.7688,0.8434,0.66938,0.82412,0.75953,0.82282,0.5154,0.42301,0.8125,0.42061,0.57665,0.0075448,0.0075448,0.0075448
498,51082.2,0.76931,1.75094,0.77364,1.01667,0.8355,0.77175,0.84823,0.67625,0.83071,0.76047,0.82912,0.51644,0.41682,0.79954,0.41027,0.57063,0.00753985,0.00753985,0.00753985
499,51183,0.74661,1.6842,0.73698,1.00012,0.77412,0.81329,0.85017,0.67026,0.78696,0.78942,0.83926,0.5184,0.41677,0.79573,0.40893,0.56959,0.0075349,0.0075349,0.0075349
500,51285,0.75463,1.76209,0.76615,1.02389,0.78922,0.81457,0.8522,0.67585,0.79174,0.79969,0.84011,0.52013,0.41188,0.79454,0.39912,0.56636,0.00752995,0.00752995,0.00752995
501,51386.9,0.75084,1.72383,0.75427,1.01121,0.79767,0.79567,0.85966,0.67587,0.80615,0.77697,0.845,0.51999,0.41632,0.80239,0.39262,0.56692,0.007525,0.007525,0.007525
502,51487.9,0.74405,1.71126,0.75886,1.00998,0.7858,0.80839,0.84843,0.66105,0.77448,0.79701,0.83477,0.51368,0.4251,0.80913,0.41412,0.57107,0.00752005,0.00752005,0.00752005
503,51591.7,0.75339,1.74434,0.76652,1.01196,0.82113,0.78048,0.8524,0.66297,0.81471,0.77383,0.83953,0.51664,0.42698,0.80969,0.41709,0.57287,0.0075151,0.0075151,0.0075151
504,51697.8,0.72892,1.73584,0.7345,0.99351,0.80809,0.78804,0.85064,0.66322,0.80413,0.77358,0.83636,0.51224,0.42973,0.81929,0.43679,0.57727,0.00751015,0.00751015,0.00751015
505,51801.8,0.75088,1.71821,0.72484,1.01053,0.81598,0.77161,0.85253,0.66886,0.81911,0.75466,0.83476,0.50905,0.42137,0.80141,0.42142,0.56975,0.0075052,0.0075052,0.0075052
506,51905.1,0.75579,1.78296,0.75823,1.02634,0.88144,0.75873,0.86107,0.68542,0.87954,0.74956,0.85042,0.52515,0.41259,0.77576,0.3861,0.56504,0.00750025,0.00750025,0.00750025
507,52007,0.73103,1.69984,0.76333,0.982,0.86251,0.7564,0.86422,0.69003,0.86505,0.74988,0.84956,0.53059,0.4127,0.79297,0.39883,0.56944,0.0074953,0.0074953,0.0074953
508,52109.8,0.70596,1.67355,0.6992,0.98425,0.85416,0.7581,0.85718,0.68626,0.85127,0.75463,0.84352,0.53033,0.41013,0.79919,0.39678,0.57127,0.00749035,0.00749035,0.00749035
509,52213.4,0.69098,1.67163,0.7082,0.98206,0.87314,0.73531,0.85176,0.67859,0.85948,0.73239,0.83717,0.52946,0.41243,0.79933,0.40337,0.57301,0.0074854,0.0074854,0.0074854
510,52313.6,0.72976,1.68227,0.72006,0.98855,0.83175,0.7584,0.85394,0.68489,0.82713,0.75411,0.84,0.53427,0.40199,0.7874,0.3894,0.56433,0.00748045,0.00748045,0.00748045
511,52417.7,0.7104,1.67244,0.718,0.98785,0.84079,0.75777,0.85502,0.68571,0.8344,0.74853,0.83971,0.52591,0.40629,0.78615,0.39192,0.566,0.0074755,0.0074755,0.0074755
512,52517.7,0.72947,1.68831,0.72075,0.99555,0.8596,0.74636,0.8522,0.685,0.84561,0.73558,0.83372,0.52628,0.40496,0.78881,0.38321,0.562,0.00747055,0.00747055,0.00747055
513,52618.9,0.73544,1.71126,0.74345,1.01158,0.86894,0.75174,0.84626,0.67515,0.85253,0.74852,0.8322,0.51573,0.40509,0.7836,0.37911,0.55922,0.0074656,0.0074656,0.0074656
514,52720.8,0.71018,1.66747,0.70667,0.98708,0.83119,0.77229,0.85486,0.68179,0.82739,0.76497,0.83968,0.52403,0.4034,0.776,0.37412,0.55767,0.00746065,0.00746065,0.00746065
515,52821.7,0.69721,1.63372,0.70181,0.96436,0.87896,0.73994,0.86591,0.69272,0.87454,0.73137,0.84844,0.52884,0.40116,0.76937,0.37069,0.55486,0.0074557,0.0074557,0.0074557
516,52922.6,0.73286,1.69607,0.72398,0.99744,0.81072,0.8152,0.87332,0.69934,0.79722,0.80298,0.85482,0.53843,0.40103,0.76818,0.37246,0.5539,0.00745075,0.00745075,0.00745075
517,54649.5,0.73819,1.72514,0.73304,1.00762,0.84248,0.79645,0.8659,0.68864,0.83228,0.78738,0.84857,0.53352,0.40195,0.76958,0.37362,0.55232,0.0074458,0.0074458,0.0074458
518,54831.2,0.69668,1.6719,0.71619,0.96523,0.856,0.78079,0.86302,0.68868,0.84723,0.76904,0.84396,0.53375,0.40588,0.77507,0.37816,0.5535,0.00744085,0.00744085,0.00744085
519,55019.7,0.74849,1.72475,0.74675,1.009,0.83604,0.78387,0.86884,0.69386,0.87296,0.73959,0.8508,0.53485,0.40469,0.77741,0.37394,0.55249,0.0074359,0.0074359,0.0074359
520,55196.5,0.73917,1.77877,0.73026,1.02508,0.83678,0.81568,0.87766,0.70347,0.82484,0.80878,0.86125,0.54284,0.40187,0.7737,0.36329,0.55116,0.00743095,0.00743095,0.00743095
521,55333.4,0.70855,1.65806,0.69766,0.96813,0.84954,0.81099,0.88111,0.70699,0.83939,0.80063,0.86923,0.5506,0.39908,0.75661,0.35793,0.55068,0.007426,0.007426,0.007426
522,55433.4,0.72804,1.68885,0.71552,1.00313,0.82972,0.82207,0.874,0.6991,0.82133,0.80788,0.86115,0.54726,0.40183,0.7565,0.36844,0.55293,0.00742105,0.00742105,0.00742105
523,55535.1,0.737,1.71285,0.72021,0.99711,0.84811,0.82008,0.87512,0.69332,0.83808,0.79552,0.85407,0.54419,0.39594,0.75563,0.37048,0.55084,0.0074161,0.0074161,0.0074161
524,55635,0.72124,1.67702,0.69857,0.97347,0.81752,0.80488,0.86279,0.68542,0.80539,0.79286,0.84372,0.53584,0.40146,0.76219,0.38025,0.55451,0.00741115,0.00741115,0.00741115
525,55735.8,0.7246,1.68535,0.72792,0.98942,0.84686,0.77593,0.86953,0.69285,0.85241,0.76534,0.85198,0.53082,0.40021,0.75866,0.37723,0.55325,0.0074062,0.0074062,0.0074062
526,55837.4,0.72398,1.67824,0.72307,0.99705,0.85391,0.75595,0.85686,0.67944,0.85031,0.7416,0.83836,0.52351,0.40302,0.76629,0.38901,0.55533,0.00740125,0.00740125,0.00740125
527,55940,0.71869,1.66001,0.72489,0.98669,0.841,0.78735,0.85055,0.67611,0.83312,0.7786,0.83567,0.5207,0.4063,0.77333,0.39187,0.56008,0.0073963,0.0073963,0.0073963
528,56039.9,0.7388,1.67431,0.7571,1.00086,0.84845,0.80389,0.86017,0.68409,0.83829,0.79594,0.84432,0.52919,0.40615,0.77037,0.38016,0.55823,0.00739135,0.00739135,0.00739135
529,56139.9,0.72128,1.7125,0.71213,0.97772,0.84376,0.8059,0.86895,0.69558,0.8386,0.79736,0.85128,0.53694,0.40659,0.76727,0.37065,0.55819,0.0073864,0.0073864,0.0073864
530,56239.7,0.71937,1.681,0.72114,0.99343,0.85758,0.7817,0.86287,0.69488,0.87076,0.76319,0.84706,0.53254,0.40686,0.771,0.38013,0.55807,0.00738145,0.00738145,0.00738145
